Word1	Word2	OntologicalClass	ExampleType	InPartition	InSplit
langston_hughes	writer	person	POS	Train	-
lansing	state_capital	location	POS	Train	-
lanzhou	city	location	POS	Train	-
laplace	astronomer	person	POS	Train	-
laplace	mathematician	person	POS	Train	-
laptev_sea	sea	object	POS	Train	-
laramie	town	location	POS	Train	-
laredo	city	location	POS	Train	-
laredo	port_of_entry	location	POS	Dev	53
lars_onsager	chemist	person	POS	Train	-
las_cruces	town	location	POS	Train	-
las_vegas	city	location	POS	Train	-
lassen_volcanic_national_park	national_park	location	POS	Train	-
lasso	composer	person	POS	Test	19
latakia	city	location	POS	Train	-
latakia	port	location	POS	Test	50
lateran_palace	palace	artifact	POS	Train	-
latrobe	architect	person	POS	Train	-
laurasia	continent	object	POS	Train	-
laurence_olivier	actor	person	POS	Train	-
laurence_sterne	writer	person	POS	Train	-
lauritz_melchior	tenor	person	POS	Train	-
lausanne	city	location	POS	Test	13
lawrence	martyr	person	POS	Test	40
lawrence	painter	person	POS	Train	-
lawrence	saint	person	POS	Train	-
lawrence	town	location	POS	Train	-
lawrence_durrell	writer	person	POS	Train	-
lawrence_of_arabia	soldier	person	POS	Train	-
lawrence_of_arabia	writer	person	POS	Test	81
laws	religious_text	communication	POS	Test	55
lawton	town	location	POS	Train	-
lawyer	abraham_lincoln	person	NEG	Train	-
lawyer	arthur_garfield_hays	person	NEG	Dev	37
lawyer	averroes	person	NEG	Train	-
lawyer	clarence_darrow	person	NEG	Train	-
lawyer	francis_scott_key	person	NEG	Train	-
lawyer	hoover	person	NEG	Test	39
lawyer	key	person	NEG	Dev	37
lawyer	william_jennings_bryan	person	NEG	Train	-
le_corbusier	architect	person	POS	Train	-
le_duc_tho	diplomat	person	POS	Train	-
le_havre	city	location	POS	Train	-
le_havre	port	location	POS	Train	-
ledbetter	composer	person	POS	Train	-
lee_de_forest	inventor	person	POS	Dev	32
lee_krasner	painter	person	POS	Train	-
lee_strasberg	actor	person	POS	Train	-
lee_trevino	golfer	person	POS	Train	-
leeds	city	location	POS	Train	-
lees	general	person	POS	Test	29
leeward_islands	archipelago	location	POS	Train	-
lehigh_river	river	object	POS	Test	57
leibnitz	mathematician	person	POS	Train	-
leicester	city	location	POS	Train	-
leicestershire	county	location	POS	Test	23
leigh_hunt	writer	person	POS	Train	-
leipzig	city	location	POS	Test	13
lemnos	island	location	POS	Train	-
lena_river	river	object	POS	Train	-
lennox_robinson	playwright	person	POS	Train	-
leo	constellation	object	POS	Train	-
leo	mansion	location	POS	Dev	38
leo_delibes	composer	person	POS	Train	-
leo_esaki	physicist	person	POS	Train	-
leo_i	pope	person	POS	Train	-
leo_i	saint	person	POS	Train	-
leo_the_lion	mansion	location	POS	Train	-
leon	city	location	POS	Train	-
leon_trotsky	revolutionary	person	POS	Train	-
leonard_bernstein	composer	person	POS	Train	-
leonard_bernstein	conductor	person	POS	Train	-
leonardo_da_vinci	architect	person	POS	Train	-
leonardo_da_vinci	engineer	person	POS	Train	-
leonardo_da_vinci	old_master	person	POS	Train	-
leonardo_da_vinci	sculptor	person	POS	Dev	62
leonhard_euler	mathematician	person	POS	Train	-
leonid_brezhnev	statesman	person	POS	Train	-
leontyne_price	soprano	person	POS	Test	64
leopold_kronecker	mathematician	person	POS	Train	-
leopold_stokowski	conductor	person	POS	Train	-
lepus	constellation	object	POS	Train	-
lermontov	writer	person	POS	Train	-
lesser_antilles	archipelago	location	POS	Test	3
lesser_sunda_islands	archipelago	location	POS	Train	-
lev_ivanov	choreographer	person	POS	Train	-
levis	apostle	person	POS	Dev	2
levis	evangelist	person	POS	Test	26
levis	saint	person	POS	Train	-
lewis	pianist	person	POS	Test	45
lewis	rock_star	person	POS	Train	-
lewis	writer	person	POS	Train	-
lewis_carroll	writer	person	POS	Train	-
lewiston	town	location	POS	Train	-
lexicographer	florio	person	NEG	Dev	37
lexicographer	henry_watson_fowler	person	NEG	Train	-
lexicographer	james_murray	person	NEG	Train	-
lexicographer	murray	person	NEG	Train	-
lexicographer	nathan_bailey	person	NEG	Train	-
lexicographer	noah_webster	person	NEG	Train	-
lexicographer	pierre_larousse	person	NEG	Train	-
lexicographer	samuel_johnson	person	NEG	Test	39
lexicographer	worcester	person	NEG	Dev	37
lexington	city	location	POS	Train	-
lexington	town	location	POS	Train	-
leyden	city	location	POS	Train	-
liaodong_peninsula	peninsula	object	POS	Test	44
libby	chemist	person	POS	Train	-
liberty_island	island	location	POS	Train	-
libra	constellation	object	POS	Train	-
libra	mansion	location	POS	Train	-
libyan_desert	desert	location	POS	Train	-
liege	city	location	POS	Train	-
liepaja	city	location	POS	Train	-
ligurian_sea	sea	object	POS	Train	-
lille	city	location	POS	Train	-
lillian_hellman	playwright	person	POS	Dev	47
limeira	city	location	POS	Train	-
limerick	city	location	POS	Train	-
limerick	port	location	POS	Train	-
limpopo	river	object	POS	Train	-
lincoln	state_capital	location	POS	Train	-
lincoln_steffens	journalist	person	POS	Train	-
lincolnshire	county	location	POS	Train	-
lindesnes	cape	location	POS	Train	-
linus_pauling	chemist	person	POS	Dev	9
linz	city	location	POS	Train	-
lion	mansion	location	POS	Train	-
lionel_barrymore	actor	person	POS	Dev	1
lionel_hampton	jazzman	person	POS	Train	-
lipscomb	chemist	person	POS	Train	-
lisbon	port	location	POS	Train	-
litany	prayer	communication	POS	Train	-
little_bear	constellation	object	POS	Train	-
little_bighorn_river	river	object	POS	Train	-
little_dipper	asterism	object	POS	Train	-
little_giant	politician	person	POS	Train	-
little_john	fictional_character	person	POS	Train	-
little_missouri_river	river	object	POS	Train	-
little_red_riding_hood	fictional_character	person	POS	Train	-
little_rock	state_capital	location	POS	Test	66
little_sioux_river	river	object	POS	Train	-
little_wabash_river	river	object	POS	Train	-
liverpool	city	location	POS	Dev	15
liverpool	port	location	POS	Train	-
livy	historian	person	POS	Train	-
llano_estacado	plateau	object	POS	Train	-
llewelyn_powys	writer	person	POS	Train	-
lobito	city	location	POS	Train	-
lobito	port	location	POS	Dev	52
lodge	physicist	person	POS	Dev	45
lofoten	archipelago	location	POS	Train	-
logrono	city	location	POS	Train	-
loire_river	river	object	POS	Train	-
loire_valley	valley	object	POS	Train	-
lombard_street	street	location	POS	Train	-
long_beach	city	location	POS	Train	-
long_island	island	location	POS	Test	35
lorado_taft	sculptor	person	POS	Train	-
lorca	playwright	person	POS	Train	-
lorca	poet	person	POS	Test	47
lord	god	person	POS	Test	30
lorentz	physicist	person	POS	Train	-
lorenz_hart	lyricist	person	POS	Train	-
los_alamos	town	location	POS	Train	-
los_angeles	city	location	POS	Train	-
los_angeles	port_of_entry	location	POS	Train	-
lot	jew	person	POS	Train	-
louis_aragon	writer	person	POS	Train	-
louis_armstrong	jazzman	person	POS	Train	-
louis_auchincloss	writer	person	POS	Train	-
louis_bleriot	aviator	person	POS	Train	-
louis_comfort_tiffany	artist	person	POS	Train	-
louis_eugene_felix_neel	physicist	person	POS	Train	-
louis_pasteur	biologist	person	POS	Train	-
louis_pasteur	chemist	person	POS	Train	-
louis_sullivan	architect	person	POS	Train	-
louis_untermeyer	writer	person	POS	Train	-
louisiana_purchase	district	location	POS	Train	-
louisville	city	location	POS	Train	-
lovell	astronomer	person	POS	Train	-
lower_saxony	state	location	POS	Train	-
lower_tunguska	river	object	POS	Train	-
lowry	painter	person	POS	Train	-
lowry	writer	person	POS	Train	-
lozier	doctor	person	POS	Train	-
luanda	port	location	POS	Train	-
lubbock	city	location	POS	Train	-
lubeck	city	location	POS	Train	-
lublin	city	location	POS	Train	-
lubumbashi	city	location	POS	Train	-
luce	playwright	person	POS	Train	-
luchino_visconti	film_producer	person	POS	Train	-
luciano_pavarotti	tenor	person	POS	Train	-
lucius_domitius_ahenobarbus	roman_emperor	person	POS	Train	-
lucius_licinius_lucullus	general	person	POS	Train	-
lucius_tarquinius_superbus	king	person	POS	Train	-
lucknow	city	location	POS	Train	-
lucknow	siege	act	POS	Train	-
lucretius	poet	person	POS	Train	-
ludwig_boltzmann	physicist	person	POS	Train	-
ludwig_mies_van_der_rohe	architect	person	POS	Dev	5
ludwig_van_beethoven	composer	person	POS	Train	-
lufkin	town	location	POS	Dev	74
luigi_cherubini	composer	person	POS	Test	19
luigi_pirandello	playwright	person	POS	Train	-
luke	apostle	person	POS	Train	-
luke	evangelist	person	POS	Train	-
luke	saint	person	POS	Train	-
lund	city	location	POS	Train	-
luoyang	city	location	POS	Train	-
lupus	constellation	object	POS	Train	-
luxor	city	location	POS	Train	-
luzon	island	location	POS	Test	35
lynchburg	city	location	POS	Train	-
lynx	web_browser	communication	POS	Train	-
lyons	city	location	POS	Train	-
lyra	constellation	object	POS	Train	-
lyricist	alan_jay_lerner	person	NEG	Dev	37
lyricist	hart	person	NEG	Test	39
lyricist	ira_gershwin	person	NEG	Train	-
lyricist	lorenz_hart	person	NEG	Train	-
lyricist	oscar_hammerstein_ii	person	NEG	Train	-
lyricist	rice	person	NEG	Train	-
lysander	general	person	POS	Train	-
lysimachus	general	person	POS	Train	-
lytton	writer	person	POS	Train	-
macbeth	king	person	POS	Train	-
mack_sennett	film_producer	person	POS	Test	28
mackenzie_river	river	object	POS	Train	-
mackinac_bridge	suspension_bridge	artifact	POS	Train	-
macon	city	location	POS	Dev	15
madagascar	island	location	POS	Train	-
madame_curie	chemist	person	POS	Train	-
madeira	island	location	POS	Train	-
madeira_river	river	object	POS	Train	-
madison	state_capital	location	POS	Dev	67
magdalena_river	river	object	POS	Dev	59
mahabharata	religious_text	communication	POS	Train	-
mahan	historian	person	POS	Train	-
maiduguri	city	location	POS	Dev	15
maker	god	person	POS	Train	-
malachi	prophet	person	POS	Test	53
malaga	city	location	POS	Train	-
malaga	port	location	POS	Train	-
malay_archipelago	archipelago	location	POS	Train	-
malay_peninsula	peninsula	location	POS	Train	-
malcolm_lowry	writer	person	POS	Train	-
maldives	country	location	POS	Train	-
maldives	island	location	POS	Train	-
malmo	city	location	POS	Train	-
malmo	port	location	POS	Train	-
malta	country	location	POS	Test	22
malta	island	location	POS	Dev	34
malvina_hoffman	sculptor	person	POS	Train	-
mammoth_cave_national_park	national_park	location	POS	Train	-
man	adams	person	NEG	Train	-
man	cain	person	NEG	Train	-
man	ham	person	NEG	Test	39
man	japheth	person	NEG	Train	-
man	seth	person	NEG	Train	-
man	shem	person	NEG	Train	-
manchester	city	location	POS	Train	-
mandalay	city	location	POS	Train	-
manes	prophet	person	POS	Train	-
manfred_eigen	chemist	person	POS	Train	-
manhattan	borough	location	POS	Test	5
manipur	state	location	POS	Train	-
mankato	town	location	POS	Train	-
mannheim	city	location	POS	Train	-
mansfield	town	location	POS	Train	-
mansfield	writer	person	POS	Train	-
mansion	aquarius	location	NEG	Train	-
mansion	archer	location	NEG	Test	39
mansion	aries	location	NEG	Train	-
mansion	balance	location	NEG	Train	-
mansion	bull	location	NEG	Train	-
mansion	cancer	location	NEG	Test	39
mansion	capricorn	location	NEG	Train	-
mansion	crab	location	NEG	Dev	38
mansion	fish	location	NEG	Train	-
mansion	gemini	location	NEG	Train	-
mansion	goat	location	NEG	Train	-
mansion	leo	location	NEG	Dev	38
mansion	leo_the_lion	location	NEG	Train	-
mansion	libra	location	NEG	Train	-
mansion	lion	location	NEG	Train	-
mansion	pisces	location	NEG	Train	-
mansion	ram	location	NEG	Train	-
mansion	sagittarius	location	NEG	Train	-
mansion	scorpio	location	NEG	Train	-
mansion	scorpion	location	NEG	Train	-
mansion	twins	location	NEG	Train	-
mansion	virgin	location	NEG	Train	-
mansion	virgo	location	NEG	Train	-
mansion	water_bearer	location	NEG	Train	-
manson	doctor	person	POS	Train	-
manuel_de_falla	composer	person	POS	Train	-
manuel_de_falla	pianist	person	POS	Train	-
mao_zedong	revolutionary	person	POS	Test	56
maracaibo	city	location	POS	Train	-
maracaibo	port	location	POS	Train	-
maracay	city	location	POS	Train	-
marc_blitzstein	composer	person	POS	Train	-
marc_blitzstein	pianist	person	POS	Train	-
marc_chagall	painter	person	POS	Train	-
marcel_duchamp	artist	person	POS	Train	-
marcus_aurelius	roman_emperor	person	POS	Dev	61
marcus_junius_brutus	statesman	person	POS	Train	-
marcus_tullius_cicero	statesman	person	POS	Train	-
marcus_vipsanius_agrippa	statesman	person	POS	Train	-
marcus_whitman	missionary	person	POS	Train	-
margaret_mitchell	writer	person	POS	Test	82
maria_mitchell	astronomer	person	POS	Train	-
mariana_islands	archipelago	location	POS	Train	-
marianne_moore	poet	person	POS	Dev	49
marie_antoinette	queen	person	POS	Train	-
mariehamn	port	location	POS	Test	50
mariehamn	town	location	POS	Train	-
marino	poet	person	POS	Train	-
mario_vargas_llosa	writer	person	POS	Train	-
mark_anthony	general	person	POS	Train	-
mark_rothko	painter	person	POS	Test	43
mark_tobey	painter	person	POS	Dev	41
mark_wayne_clark	general	person	POS	Train	-
marks	apostle	person	POS	Train	-
marks	evangelist	person	POS	Train	-
marks	saint	person	POS	Train	-
marquand	writer	person	POS	Train	-
marquesas_islands	archipelago	location	POS	Dev	3
marquette	town	location	POS	Test	73
marquis_de_condorcet	mathematician	person	POS	Train	-
marquis_de_sade	writer	person	POS	Train	-
marrakech	city	location	POS	Train	-
marseilles	city	location	POS	Train	-
marseilles	port	location	POS	Train	-
marsh	painter	person	POS	Train	-
marshall	actor	person	POS	Train	-
marshall	chief_justice	person	POS	Train	-
marshall	general	person	POS	Train	-
marshall	jurist	person	POS	Train	-
marshall	statesman	person	POS	Test	67
marshall_islands	archipelago	location	POS	Dev	3
marshall_islands	country	location	POS	Train	-
marshall_mcluhan	writer	person	POS	Train	-
martha_graham	choreographer	person	POS	Train	-
marti	poet	person	POS	Dev	49
marti	revolutionary	person	POS	Train	-
martial	poet	person	POS	Train	-
martin	actor	person	POS	Train	-
martin	bishop	person	POS	Train	-
martin	comedian	person	POS	Train	-
martin	saint	person	POS	Train	-
martin_heinrich_klaproth	chemist	person	POS	Train	-
martin_scorsese	film_producer	person	POS	Train	-
martin_van_buren	president_of_the_united_states	person	POS	Train	-
martinique	island	location	POS	Train	-
martyr	becket	person	NEG	Train	-
martyr	joan_of_arc	person	NEG	Train	-
martyr	lawrence	person	NEG	Test	40
martyr	saint_george	person	NEG	Train	-
martyr	saint_lawrence	person	NEG	Test	40
martyr	vitus	person	NEG	Dev	38
martyr	william_tyndale	person	NEG	Dev	38
mary_magdalene	saint	person	POS	Train	-
mary_mccarthy	writer	person	POS	Train	-
mary_queen_of_scots	queen	person	POS	Train	-
mary_shelley	writer	person	POS	Train	-
mary_wollstonecraft	writer	person	POS	Dev	81
maryland	colony	location	POS	Test	18
mashhad	city	location	POS	Test	13
mason	writer	person	POS	Dev	82
mason_city	town	location	POS	Train	-
massachusetts_bay	bay	object	POS	Train	-
massachusetts_bay_colony	colony	location	POS	Train	-
massachusetts_institute_of_technology	university	artifact	POS	Train	-
massawa	port	location	POS	Train	-
massawa	town	location	POS	Dev	74
massif_central	plateau	object	POS	Train	-
matamoros	city	location	POS	Train	-
mathematician	alan_turing	person	NEG	Dev	38
mathematician	alfred_north_whitehead	person	NEG	Train	-
mathematician	andre_weil	person	NEG	Train	-
mathematician	andrei_markov	person	NEG	Train	-
mathematician	archimedes	person	NEG	Test	40
mathematician	august_ferdinand_mobius	person	NEG	Train	-
mathematician	benjamin_peirce	person	NEG	Train	-
mathematician	benoit_mandelbrot	person	NEG	Dev	38
mathematician	bernhard_riemann	person	NEG	Train	-
mathematician	bessel	person	NEG	Train	-
mathematician	blaise_pascal	person	NEG	Train	-
mathematician	david_hilbert	person	NEG	Train	-
mathematician	diophantus	person	NEG	Test	40
mathematician	emmy_noether	person	NEG	Train	-
mathematician	eratosthenes	person	NEG	Train	-
mathematician	evariste_galois	person	NEG	Train	-
mathematician	felix_klein	person	NEG	Train	-
mathematician	gauss	person	NEG	Test	40
mathematician	george_boole	person	NEG	Train	-
mathematician	hermann_minkowski	person	NEG	Train	-
mathematician	hero	person	NEG	Test	40
mathematician	hero_of_alexandria	person	NEG	Train	-
mathematician	hipparchus	person	NEG	Train	-
mathematician	isaac_newton	person	NEG	Train	-
mathematician	jakob_bernoulli	person	NEG	Train	-
mathematician	johann_bernoulli	person	NEG	Train	-
mathematician	john_napier	person	NEG	Dev	39
mathematician	john_von_neumann	person	NEG	Test	41
mathematician	kurt_godel	person	NEG	Train	-
mathematician	laplace	person	NEG	Train	-
mathematician	leibnitz	person	NEG	Train	-
mathematician	leonhard_euler	person	NEG	Train	-
mathematician	leopold_kronecker	person	NEG	Train	-
mathematician	marquis_de_condorcet	person	NEG	Train	-
mathematician	nathaniel_bowditch	person	NEG	Train	-
mathematician	niels_henrik_abel	person	NEG	Train	-
mathematician	nikolai_ivanovich_lobachevsky	person	NEG	Train	-
mathematician	norbert_wiener	person	NEG	Train	-
mathematician	omar_khayyam	person	NEG	Train	-
mathematician	oswald_veblen	person	NEG	Train	-
mathematician	pierre_de_fermat	person	NEG	Dev	39
mathematician	pythagoras	person	NEG	Train	-
mathematician	regiomontanus	person	NEG	Train	-
mathematician	rene_descartes	person	NEG	Train	-
mathematician	thomas_bayes	person	NEG	Dev	39
mathematician	vernier	person	NEG	Train	-
mathematician	wiener	person	NEG	Train	-
mathematician	william_rowan_hamilton	person	NEG	Train	-
matthew_arnold	poet	person	POS	Train	-
maui	island	location	POS	Train	-
mauldin	cartoonist	person	POS	Train	-
mauna_kea	volcano	location	POS	Train	-
mauna_loa	volcano	location	POS	Train	-
maurice_barrymore	actor	person	POS	Train	-
maurice_de_vlaminck	painter	person	POS	Train	-
maurice_ravel	composer	person	POS	Train	-
maurice_utrillo	painter	person	POS	Train	-
maurice_wilkins	biochemist	person	POS	Train	-
mauritius	country	location	POS	Train	-
mauritius	island	location	POS	Train	-
mauser	inventor	person	POS	Train	-
mawlamyine	city	location	POS	Train	-
mawlamyine	port	location	POS	Train	-
max_beerbohm	writer	person	POS	Train	-
max_bruch	composer	person	POS	Train	-
max_delbruck	biologist	person	POS	Test	5
max_ernst	painter	person	POS	Train	-
max_perutz	biochemist	person	POS	Train	-
max_planck	physicist	person	POS	Train	-
max_weber	painter	person	POS	Train	-
maxfield_parrish	painter	person	POS	Train	-
maxim	inventor	person	POS	Train	-
maximian	roman_emperor	person	POS	Train	-
maxwell	physicist	person	POS	Dev	45
maxwell_anderson	playwright	person	POS	Train	-
maya_lin	architect	person	POS	Train	-
maya_lin	sculptor	person	POS	Dev	62
mayer	film_producer	person	POS	Train	-
mazatlan	city	location	POS	Dev	15
mazatlan	port	location	POS	Train	-
mbeya	city	location	POS	Train	-
mcalester	town	location	POS	Train	-
mcallen	town	location	POS	Train	-
meade	economist	person	POS	Dev	26
meade	general	person	POS	Train	-
medan	city	location	POS	Train	-
medellin	city	location	POS	Train	-
medford	town	location	POS	Train	-
mediterranean_sea	sea	object	POS	Train	-
mekong	river	object	POS	Train	-
mel_gibson	actor	person	POS	Dev	1
melanesia	archipelago	location	POS	Train	-
melbourne	state_capital	location	POS	Train	-
melbourne	town	location	POS	Train	-
melpomene	muse	person	POS	Train	-
melvin_calvin	chemist	person	POS	Train	-
memphis	city	location	POS	Train	-
menachem_begin	statesman	person	POS	Test	68
menai_strait	strait	object	POS	Train	-
menander	playwright	person	POS	Train	-
mensa	constellation	object	POS	Test	21
merce_cunningham	choreographer	person	POS	Dev	10
mercury	terrestrial_planet	object	POS	Train	-
merida	city	location	POS	Train	-
meridian	town	location	POS	Test	74
merlin	fictional_character	person	POS	Train	-
merrimack_river	river	object	POS	Train	-
mesa	city	location	POS	Train	-
mesa_verde_national_park	national_park	location	POS	Train	-
mesabi_range	range	object	POS	Train	-
mesozoic	era	Other	POS	Train	-
messiah	king	person	POS	Train	-
messiah	son	person	POS	Train	-
messina	city	location	POS	Train	-
messina	port	location	POS	Train	-
methuselah	patriarch	person	POS	Dev	43
meuse_river	river	object	POS	Dev	59
mexicali	city	location	POS	Train	-
mexican_revolution	revolution	act	POS	Train	-
miami	city	location	POS	Train	-
miami	port_of_entry	location	POS	Train	-
michael_faraday	chemist	person	POS	Train	-
michael_faraday	physicist	person	POS	Train	-
michael_ondaatje	writer	person	POS	Train	-
michel_ney	general	person	POS	Train	-
michelangelo	architect	person	POS	Train	-
michelangelo	old_master	person	POS	Train	-
michelangelo	sculptor	person	POS	Train	-
mick_jagger	rock_star	person	POS	Train	-
mickey_spillane	writer	person	POS	Train	-
micronesia	archipelago	location	POS	Dev	3
microscopium	constellation	object	POS	Train	-
midland	town	location	POS	Test	74
mike_tyson	gladiator	person	POS	Train	-
mikhail_bakunin	anarchist	person	POS	Train	-
mikhail_baryshnikov	choreographer	person	POS	Train	-
mikhail_gorbachev	statesman	person	POS	Test	68
mikhail_kalinin	statesman	person	POS	Train	-
milano	city	location	POS	Train	-
miles_davis	jazzman	person	POS	Train	-
milk_river	river	object	POS	Test	57
millard_fillmore	president_of_the_united_states	person	POS	Train	-
milton_friedman	economist	person	POS	Train	-
milwaukee	city	location	POS	Test	13
minamata_bay	bay	object	POS	Train	-
mindanao	island	location	POS	Train	-
mindoro	island	location	POS	Train	-
minneapolis	city	location	POS	Train	-
miocene	epoch	Other	POS	Train	-
mishnah	religious_text	communication	POS	Train	-
missionary	albert_schweitzer	person	NEG	Train	-
missionary	david_livingstone	person	NEG	Train	-
missionary	jacques_marquette	person	NEG	Test	41
missionary	junipero_serra	person	NEG	Train	-
missionary	marcus_whitman	person	NEG	Train	-
missionary	mother_teresa	person	NEG	Test	41
missionary	saint_boniface	person	NEG	Train	-
missionary	saint_paul	person	NEG	Train	-
missionary	saul	person	NEG	Train	-
missionary	theresa	person	NEG	Train	-
missionary	whitman	person	NEG	Train	-
mississippi_river	river	object	POS	Train	-
missoula	town	location	POS	Train	-
missouri_river	river	object	POS	Train	-
mobile	city	location	POS	Train	-
mobile	port	location	POS	Train	-
mobile_bay	bay	object	POS	Train	-
mobile_river	river	object	POS	Train	-
modigliani	painter	person	POS	Dev	42
modigliani	sculptor	person	POS	Train	-
mogadishu	port	location	POS	Train	-
mohawk_river	river	object	POS	Train	-
mojave_desert	desert	location	POS	Dev	24
moliere	playwright	person	POS	Train	-
moline	town	location	POS	Train	-
molokai	island	location	POS	Train	-
molotov	city	location	POS	Train	-
molotov	statesman	person	POS	Test	68
mombasa	city	location	POS	Train	-
mombasa	port	location	POS	Dev	52
monongahela_river	river	object	POS	Train	-
monroe	town	location	POS	Test	74
monrovia	port	location	POS	Train	-
monte_carlo	town	location	POS	Train	-
montego_bay	city	location	POS	Dev	15
montego_bay	port	location	POS	Dev	52
monterey	town	location	POS	Train	-
monterey_bay	bay	object	POS	Train	-
monterrey	city	location	POS	Train	-
montgomery	general	person	POS	Train	-
montgomery	state_capital	location	POS	Train	-
montgomery	writer	person	POS	Train	-
montpelier	state_capital	location	POS	Train	-
montreal	city	location	POS	Train	-
montserrat	island	location	POS	Train	-
moody	evangelist	person	POS	Train	-
moore	actor	person	POS	Train	-
moore	comedian	person	POS	Train	-
moore	composer	person	POS	Train	-
moore	poet	person	POS	Dev	49
moore	sculptor	person	POS	Dev	63
mordecai_richler	writer	person	POS	Train	-
moreau_river	river	object	POS	Train	-
moreton_bay	bay	object	POS	Train	-
morgan_city	town	location	POS	Train	-
morgantown	city	location	POS	Train	-
mormon	prophet	person	POS	Train	-
morris	financier	person	POS	Train	-
morrison	rock_star	person	POS	Train	-
morrison	writer	person	POS	Dev	82
morrison_waite	chief_justice	person	POS	Train	-
morristown	town	location	POS	Train	-
morse	inventor	person	POS	Train	-
morse	painter	person	POS	Dev	42
mosaic	web_browser	communication	POS	Train	-
moses	prophet	person	POS	Train	-
moshe_dayan	general	person	POS	Train	-
moshe_dayan	statesman	person	POS	Train	-
moss_hart	playwright	person	POS	Train	-
mosul	city	location	POS	Train	-
mother_goose	fictional_character	person	POS	Train	-
mother_teresa	missionary	person	POS	Test	41
mount_asama	volcano	location	POS	Train	-
mount_athos	district	location	POS	Train	-
mount_carmel	range	object	POS	Test	54
mount_etna	volcano	location	POS	Train	-
mount_fuji	volcano	location	POS	Dev	78
mount_pinatubo	volcano	location	POS	Dev	78
mount_vesuvius	volcano	location	POS	Train	-
mozambique_channel	channel	object	POS	Train	-
muhammad	prophet	person	POS	Train	-
muhammad_ali	soldier	person	POS	Train	-
muhammad_ali_jinnah	statesman	person	POS	Dev	68
mumbai	city	location	POS	Train	-
muncie	town	location	POS	Train	-
munich	city	location	POS	Train	-
munro	writer	person	POS	Train	-
muriel_spark	writer	person	POS	Train	-
murmansk	city	location	POS	Train	-
murmansk	port	location	POS	Train	-
murray	lexicographer	person	POS	Train	-
murray	river	object	POS	Train	-
murray_river	river	object	POS	Train	-
murrumbidgee_river	river	object	POS	Train	-
musca	constellation	object	POS	Test	21
muscat	port	location	POS	Train	-
muse	calliope	person	NEG	Test	41
muse	clio	person	NEG	Train	-
muse	erato	person	NEG	Train	-
muse	euterpe	person	NEG	Train	-
muse	melpomene	person	NEG	Train	-
muse	polyhymnia	person	NEG	Train	-
muse	terpsichore	person	NEG	Train	-
muse	thalia	person	NEG	Train	-
muse	urania	person	NEG	Train	-
muskogee	town	location	POS	Train	-
mussorgsky	composer	person	POS	Train	-
mwanza	city	location	POS	Test	13
mycenae	city	location	POS	Train	-
myles_standish	settler	person	POS	Train	-
mysore	city	location	POS	Train	-
nablus	city	location	POS	Test	14
nadine_gordimer	writer	person	POS	Train	-
nag_hammadi	town	location	POS	Train	-
nagano	city	location	POS	Train	-
nagasaki	city	location	POS	Train	-
nagasaki	port	location	POS	Train	-
nagoya	city	location	POS	Train	-
nahum	prophet	person	POS	Train	-
najd	plateau	location	POS	Train	-
nakuru	city	location	POS	Train	-
nalchik	city	location	POS	Train	-
namib_desert	desert	location	POS	Train	-
namoi_river	river	object	POS	Test	57
nampa	town	location	POS	Train	-
namur	city	location	POS	Train	-
nan	river	object	POS	Train	-
nan_river	river	object	POS	Train	-
nanaimo	town	location	POS	Train	-
nanchang	city	location	POS	Train	-
nancy	city	location	POS	Train	-
nancy_mitford	writer	person	POS	Train	-
nanking	city	location	POS	Train	-
nanning	city	location	POS	Train	-
nantes	city	location	POS	Train	-
nantes	port	location	POS	Train	-
nantucket	island	location	POS	Train	-
napoleon_bonaparte	emperor	person	POS	Train	-
napoleon_bonaparte	general	person	POS	Train	-
napoleonic_wars	war	act	POS	Dev	78
napoli	city	location	POS	Train	-
napoli	port	location	POS	Test	51
narragansett_bay	bay	object	POS	Train	-
naseby	town	location	POS	Train	-
nashville	state_capital	location	POS	Test	66
natal	city	location	POS	Train	-
natal	port	location	POS	Dev	52
natchez	town	location	POS	Dev	74
nathan_bailey	lexicographer	person	POS	Train	-
nathan_birnbaum	comedian	person	POS	Train	-
nathaniel_bowditch	astronomer	person	POS	Dev	6
nathaniel_bowditch	mathematician	person	POS	Train	-
nathaniel_hawthorne	writer	person	POS	Train	-
national_park	acadia_national_park	location	NEG	Train	-
national_park	arches_national_park	location	NEG	Train	-
national_park	badlands_national_park	location	NEG	Train	-
national_park	big_bend_national_park	location	NEG	Train	-
national_park	biscayne_national_park	location	NEG	Train	-
national_park	bryce_canyon_national_park	location	NEG	Train	-
national_park	canyonlands_national_park	location	NEG	Train	-
national_park	capitol_reef_national_park	location	NEG	Dev	39
national_park	carlsbad_caverns_national_park	location	NEG	Dev	39
national_park	channel_islands_national_park	location	NEG	Train	-
national_park	crater_lake_national_park	location	NEG	Train	-
national_park	everglades_national_park	location	NEG	Train	-
national_park	grand_canyon_national_park	location	NEG	Dev	39
national_park	grand_teton_national_park	location	NEG	Test	41
national_park	great_smoky_mountains_national_park	location	NEG	Train	-
national_park	guadalupe_mountains_national_park	location	NEG	Train	-
national_park	haleakala_national_park	location	NEG	Train	-
national_park	hawaii_volcanoes_national_park	location	NEG	Train	-
