Word1	Word2	OntologicalClass	ExampleType	InPartition	InSplit
jacques_marquette	missionary	person	POS	Test	41
jacques_monod	biochemist	person	POS	Train	-
jacques_monod	felix_klein	person	NEG	Train	-
jacques_offenbach	composer	person	POS	Train	-
jacques_offenbach	richard_burbage	person	NEG	Train	-
jacques_tati	film_producer	person	POS	Train	-
jacques_tati	trygve_lie	person	NEG	Train	-
jakob_bernoulli	jesus_christ	person	NEG	Train	-
jakob_bernoulli	mathematician	person	POS	Train	-
jalalabad	the_hague	location	NEG	Train	-
jalalabad	town	location	POS	Train	-
jamaica	billings	location	NEG	Dev	33
jamaica	country	location	POS	Train	-
jamaica	island	location	POS	Dev	33
jamaica	villahermosa	location	NEG	Train	-
james	carl_sandburg	person	NEG	Train	-
james	king	person	POS	Train	-
james	stockton	person	NEG	Train	-
james	writer	person	POS	Train	-
james_abbott_mcneill_whistler	leo_esaki	person	NEG	Train	-
james_abbott_mcneill_whistler	painter	person	POS	Train	-
james_baldwin	writer	person	POS	Train	-
james_baldwin	yuri_gagarin	person	NEG	Train	-
james_bay	bay	object	POS	Train	-
james_bay	tallapoosa_river	object	NEG	Train	-
james_bond	andrew_jackson	person	NEG	Train	-
james_bond	fictional_character	person	POS	Train	-
james_boswell	king_arthur	person	NEG	Train	-
james_boswell	writer	person	POS	Train	-
james_branch_cabell	hume_cronyn	person	NEG	Train	-
james_branch_cabell	writer	person	POS	Train	-
james_buchanan	heinrich_himmler	person	NEG	Train	-
james_buchanan	president_of_the_united_states	person	POS	Train	-
james_buchanan_brady	financier	person	POS	Train	-
james_buchanan_brady	francis_ford_coppola	person	NEG	Train	-
james_cagney	actor	person	POS	Train	-
james_cagney	cary_grant	person	NEG	Train	-
james_clerk_maxwell	adam_smith	person	NEG	Test	45
james_clerk_maxwell	physicist	person	POS	Test	45
james_dean	actor	person	POS	Train	-
james_dean	burroughs	person	NEG	Train	-
james_fenimore_cooper	eleanor_roosevelt	person	NEG	Train	-
james_fenimore_cooper	writer	person	POS	Train	-
james_franck	physicist	person	POS	Train	-
james_franck	stilwell	person	NEG	Train	-
james_garfield	cosimo_de_medici	person	NEG	Train	-
james_garfield	president_of_the_united_states	person	POS	Train	-
james_hargreaves	chuck_berry	person	NEG	Train	-
james_hargreaves	inventor	person	POS	Train	-
james_harvey_robinson	historian	person	POS	Train	-
james_harvey_robinson	jean_arp	person	NEG	Train	-
james_hogg	pierrot	person	NEG	Train	-
james_hogg	poet	person	POS	Train	-
james_ii	churchill	person	NEG	Train	-
james_ii	king_of_england	person	POS	Train	-
james_joyce	hall	person	NEG	Train	-
james_joyce	writer	person	POS	Train	-
james_madison	isak_dinesen	person	NEG	Train	-
james_madison	president_of_the_united_states	person	POS	Train	-
james_mason	actor	person	POS	Test	1
james_mason	tristan_tzara	person	NEG	Test	1
james_mckeen_cattell	edvard_grieg	person	NEG	Test	53
james_mckeen_cattell	psychologist	person	POS	Test	53
james_monroe	president_of_the_united_states	person	POS	Train	-
james_monroe	villa	person	NEG	Train	-
james_murray	lexicographer	person	POS	Train	-
james_murray	saint_jude	person	NEG	Train	-
james_parkinson	saint_nicholas	person	NEG	Train	-
james_parkinson	surgeon	person	POS	Train	-
james_prescott_joule	james_dean	person	NEG	Dev	45
james_prescott_joule	physicist	person	POS	Dev	45
james_river	illinois_river	object	NEG	Train	-
james_river	river	object	POS	Train	-
james_thurber	cartoonist	person	POS	Train	-
james_thurber	stephen	person	NEG	Train	-
james_tobin	economist	person	POS	Train	-
james_tobin	jean_genet	person	NEG	Train	-
james_ussher	archpriest	person	POS	Dev	5
james_ussher	thomas_merton	person	NEG	Dev	5
james_watson	geneticist	person	POS	Train	-
james_watson	gian_carlo_menotti	person	NEG	Train	-
james_watt	duke_of_cumberland	person	NEG	Train	-
james_watt	engineer	person	POS	Train	-
james_watt	inventor	person	POS	Dev	32
james_watt	samuel_goldwyn	person	NEG	Dev	32
james_whitcomb_riley	alfred_tennyson	person	NEG	Train	-
james_whitcomb_riley	poet	person	POS	Train	-
james_wyatt	architect	person	POS	Train	-
james_wyatt	john_dalton	person	NEG	Train	-
jamestown	capri	location	NEG	Train	-
jamestown	village	location	POS	Train	-
jan_hus	crusader	person	POS	Dev	23
jan_hus	william_crookes	person	NEG	Dev	23
jan_steen	james_ii	person	NEG	Train	-
jan_steen	old_master	person	POS	Train	-
jan_tinbergen	economist	person	POS	Train	-
jan_tinbergen	saint_bruno	person	NEG	Train	-
jan_van_eyck	duke_of_wellington	person	NEG	Dev	41
jan_van_eyck	old_master	person	POS	Dev	41
jane_austen	rumpelstiltskin	person	NEG	Train	-
jane_austen	writer	person	POS	Train	-
jane_jacobs	saviour	person	NEG	Train	-
jane_jacobs	writer	person	POS	Train	-
jane_seymour	henry_hudson	person	NEG	Train	-
jane_seymour	queen	person	POS	Train	-
japanese_archipelago	archipelago	location	POS	Train	-
japanese_archipelago	cordova	location	NEG	Train	-
japheth	man	person	POS	Train	-
japheth	owen_wister	person	NEG	Train	-
jaroslav_hasek	aaron_copland	person	NEG	Train	-
jaroslav_hasek	writer	person	POS	Train	-
jasper_johns	artist	person	POS	Test	3
jasper_johns	john_chrysostom	person	NEG	Test	3
java	island	location	POS	Train	-
java	napoli	location	NEG	Train	-
jawaharlal_nehru	frederic_william_maitland	person	NEG	Train	-
jawaharlal_nehru	statesman	person	POS	Train	-
jay_cooke	cyrus_mccormick	person	NEG	Train	-
jay_cooke	financier	person	POS	Train	-
jay_gould	financier	person	POS	Train	-
jay_gould	maurice_utrillo	person	NEG	Train	-
jean-claude_duvalier	dictator	person	POS	Train	-
jean-claude_duvalier	francois_mauriac	person	NEG	Train	-
jean-jacques_rousseau	nicolas_poussin	person	NEG	Dev	81
jean-jacques_rousseau	writer	person	POS	Dev	81
jean-paul_sartre	jack_nicklaus	person	NEG	Train	-
jean-paul_sartre	playwright	person	POS	Train	-
jean-philippe_rameau	composer	person	POS	Train	-
jean-philippe_rameau	rupert_brooke	person	NEG	Train	-
jean_anouilh	lermontov	person	NEG	Train	-
jean_anouilh	playwright	person	POS	Train	-
jean_arp	artist	person	POS	Train	-
jean_arp	cornelius_vanderbilt	person	NEG	Train	-
jean_arp	helen_hunt_jackson	person	NEG	Train	-
jean_arp	poet	person	POS	Train	-
jean_auguste_dominique_ingres	joseph_lister	person	NEG	Train	-
jean_auguste_dominique_ingres	painter	person	POS	Train	-
jean_cocteau	film_producer	person	POS	Dev	30
jean_cocteau	gregory	person	NEG	Dev	30
jean_cocteau	saint_jude	person	NEG	Train	-
jean_cocteau	writer	person	POS	Train	-
jean_de_la_fontaine	elvis_presley	person	NEG	Train	-
jean_de_la_fontaine	writer	person	POS	Train	-
jean_francois_millet	calliope	person	NEG	Test	43
jean_francois_millet	painter	person	POS	Test	43
jean_genet	paul_hindemith	person	NEG	Train	-
jean_genet	playwright	person	POS	Train	-
jean_giraudoux	john_james_audubon	person	NEG	Train	-
jean_giraudoux	playwright	person	POS	Train	-
jean_monnet	economist	person	POS	Train	-
jean_monnet	stephen_hawking	person	NEG	Train	-
jean_piaget	joseph_goebbels	person	NEG	Train	-
jean_piaget	psychologist	person	POS	Train	-
jean_racine	cassius_marcellus_clay	person	NEG	Train	-
jean_racine	hoover	person	NEG	Train	-
jean_racine	playwright	person	POS	Train	-
jean_racine	poet	person	POS	Train	-
jeannette_rankin	marshall_mcluhan	person	NEG	Train	-
jeannette_rankin	politician	person	POS	Train	-
jeddah	city	location	POS	Train	-
jeddah	maryland	location	NEG	Train	-
jeddah	port	location	POS	Train	-
jeddah	tamale	location	NEG	Train	-
jefferson_city	jacksonville	location	NEG	Train	-
jefferson_city	state_capital	location	POS	Train	-
jefferson_davis	jan_hus	person	NEG	Train	-
jefferson_davis	statesman	person	POS	Train	-
jelly_roll_morton	ernest_rutherford	person	NEG	Train	-
jelly_roll_morton	jazzman	person	POS	Train	-
jenny	architect	person	POS	Train	-
jenny	gene_kelly	person	NEG	Train	-
jenny_lind	jonah	person	NEG	Train	-
jenny_lind	soprano	person	POS	Train	-
jeremiah	dewar	person	NEG	Train	-
jeremiah	prophet	person	POS	Train	-
jeremy_bentham	jurist	person	POS	Train	-
jeremy_bentham	robert_bunsen	person	NEG	Train	-
jerez_de_la_frontera	city	location	POS	Train	-
jerez_de_la_frontera	hamilton	location	NEG	Train	-
jericho	village	location	POS	Train	-
jericho	wagram	location	NEG	Train	-
jeroboam	king	person	POS	Dev	36
jeroboam	willy_brandt	person	NEG	Dev	36
jerome_kern	catherine_howard	person	NEG	Train	-
jerome_kern	composer	person	POS	Train	-
jerome_robbins	choreographer	person	POS	Train	-
jerome_robbins	wood	person	NEG	Train	-
jerry_lee_lewis	francois_jacob	person	NEG	Train	-
jerry_lee_lewis	pianist	person	POS	Train	-
jerry_lee_lewis	rock_star	person	POS	Dev	61
jerry_lee_lewis	woody_herman	person	NEG	Dev	61
jersey_city	berkeley	location	NEG	Train	-
jersey_city	city	location	POS	Train	-
jesse_jackson	politician	person	POS	Train	-
jesse_jackson	william_thornton	person	NEG	Train	-
jesse_owens	athlete	person	POS	Train	-
jesse_owens	clive	person	NEG	Train	-
jessica_mitford	cecil_john_rhodes	person	NEG	Train	-
jessica_mitford	writer	person	POS	Train	-
jessye_norman	kate_chopin	person	NEG	Dev	65
jessye_norman	soprano	person	POS	Dev	65
jesus_christ	chicken_little	person	NEG	Dev	64
jesus_christ	gouverneur_morris	person	NEG	Train	-
jesus_christ	jew	person	POS	Train	-
jesus_christ	laurence_olivier	person	NEG	Train	-
jesus_christ	prophet	person	POS	Train	-
jesus_christ	son	person	POS	Dev	64
jesus_of_nazareth	amos	person	NEG	Train	-
jesus_of_nazareth	jew	person	POS	Train	-
jesus_of_nazareth	mack_sennett	person	NEG	Train	-
jesus_of_nazareth	prophet	person	POS	Train	-
jesus_of_nazareth	son	person	POS	Train	-
jesus_of_nazareth	tennessee_williams	person	NEG	Train	-
jezebel	chiang_kai-shek	person	NEG	Train	-
jezebel	queen	person	POS	Train	-
jim_corbett	gibson	person	NEG	Train	-
jim_corbett	gladiator	person	POS	Train	-
jim_morrison	john_wilkes_booth	person	NEG	Train	-
jim_morrison	rock_star	person	POS	Train	-
jim_thorpe	athlete	person	POS	Train	-
jim_thorpe	rebekah	person	NEG	Train	-
jimmy_carter	charles_goodyear	person	NEG	Test	52
jimmy_carter	president_of_the_united_states	person	POS	Test	52
jimmy_doolittle	aviator	person	POS	Dev	7
jimmy_doolittle	edward_jenner	person	NEG	Dev	7
jimmy_doolittle	emily_post	person	NEG	Train	-
jimmy_doolittle	general	person	POS	Train	-
jimmy_durante	comedian	person	POS	Train	-
jimmy_durante	crius	person	NEG	Train	-
jimmy_stewart	actor	person	POS	Test	1
jimmy_stewart	winfield_scott	person	NEG	Test	1
jinja	city	location	POS	Train	-
jinja	grand_teton_national_park	location	NEG	Train	-
joan_didion	townsend	person	NEG	Train	-
joan_didion	writer	person	POS	Train	-
joan_miro	joseph_goebbels	person	NEG	Train	-
joan_miro	painter	person	POS	Train	-
joan_of_arc	alfred_the_great	person	NEG	Train	-
joan_of_arc	martyr	person	POS	Train	-
joan_sutherland	robert_penn_warren	person	NEG	Train	-
joan_sutherland	soprano	person	POS	Train	-
joao_pessoa	city	location	POS	Dev	14
joao_pessoa	liverpool	location	NEG	Dev	14
joe_clark	politician	person	POS	Train	-
joe_clark	sigmund_romberg	person	NEG	Train	-
joe_louis	gladiator	person	POS	Train	-
joe_louis	niccolo_paganini	person	NEG	Train	-
joel	gnaeus_julius_agricola	person	NEG	Train	-
joel	prophet	person	POS	Train	-
joel_chandler_harris	barbara_ward	person	NEG	Train	-
joel_chandler_harris	writer	person	POS	Train	-
johann_bernoulli	fumimaro_konoe	person	NEG	Train	-
johann_bernoulli	mathematician	person	POS	Train	-
johann_sebastian_bach	churchill	person	NEG	Train	-
johann_sebastian_bach	composer	person	POS	Train	-
johann_sebastian_bach	organist	person	POS	Train	-
johann_sebastian_bach	radclyffe_hall	person	NEG	Train	-
johannes_brahms	composer	person	POS	Train	-
johannes_brahms	israel_zangwill	person	NEG	Train	-
johannes_diderik_van_der_waals	casey_jones	person	NEG	Train	-
johannes_diderik_van_der_waals	physicist	person	POS	Train	-
johannes_gutenberg	bertolt_brecht	person	NEG	Train	-
johannes_gutenberg	printer	person	POS	Train	-
johannes_kepler	astronomer	person	POS	Train	-
johannes_kepler	giorgio_vasari	person	NEG	Train	-
johannes_vilhelm_jensen	henry_watson_fowler	person	NEG	Train	-
johannes_vilhelm_jensen	writer	person	POS	Train	-
johannesburg	city	location	POS	Train	-
johannesburg	columbus	location	NEG	Train	-
john_adams	diophantus	person	NEG	Test	52
john_adams	president_of_the_united_states	person	POS	Test	52
john_addington_symonds	wagner	person	NEG	Train	-
john_addington_symonds	writer	person	POS	Train	-
john_bardeen	lennox_robinson	person	NEG	Train	-
john_bardeen	physicist	person	POS	Train	-
john_barrymore	actor	person	POS	Train	-
john_barrymore	steele	person	NEG	Train	-
john_barth	eratosthenes	person	NEG	Test	81
john_barth	writer	person	POS	Test	81
john_bunyan	mordecai_richler	person	NEG	Train	-
john_bunyan	writer	person	POS	Train	-
john_burgoyne	general	person	POS	Train	-
john_burgoyne	hamlet	person	NEG	Train	-
john_cabot	mickey_spillane	person	NEG	Train	-
john_cabot	navigator	person	POS	Train	-
john_cage	composer	person	POS	Train	-
john_cage	fahd	person	NEG	Train	-
john_cheever	todd	person	NEG	Train	-
john_cheever	writer	person	POS	Train	-
john_chrysostom	doctor_of_the_church	person	POS	Train	-
john_chrysostom	father	person	POS	Train	-
john_chrysostom	ferdinand_de_lesseps	person	NEG	Test	61
john_chrysostom	francis_beaumont	person	NEG	Train	-
john_chrysostom	saint	person	POS	Test	61
john_chrysostom	severo_ochoa	person	NEG	Train	-
john_ciardi	isamu_noguchi	person	NEG	Dev	49
john_ciardi	poet	person	POS	Dev	49
john_constable	painter	person	POS	Dev	41
john_constable	william_gilbert	person	NEG	Dev	41
john_copley	painter	person	POS	Train	-
john_copley	zeppelin	person	NEG	Train	-
john_cowper_powys	frederick_delius	person	NEG	Test	81
john_cowper_powys	writer	person	POS	Test	81
john_dalton	bathsheba	person	NEG	Train	-
john_dalton	chemist	person	POS	Train	-
john_dalton	physicist	person	POS	Train	-
john_dalton	william_mitchell	person	NEG	Train	-
john_davis	laplace	person	NEG	Train	-
john_davis	navigator	person	POS	Train	-
john_donne	jerome_robbins	person	NEG	Train	-
john_donne	poet	person	POS	Train	-
john_dos_passos	deng_xiaoping	person	NEG	Train	-
john_dos_passos	writer	person	POS	Train	-
john_dowland	composer	person	POS	Train	-
john_dowland	gibson	person	NEG	Train	-
john_drew	actor	person	POS	Train	-
john_drew	franz_kafka	person	NEG	Train	-
john_dryden	alexander_pope	person	NEG	Train	-
john_dryden	gibson	person	NEG	Train	-
john_dryden	playwright	person	POS	Train	-
john_dryden	poet	person	POS	Train	-
john_endecott	carl_nielsen	person	NEG	Train	-
john_endecott	settler	person	POS	Train	-
john_fletcher	irene_joliot-curie	person	NEG	Train	-
john_fletcher	playwright	person	POS	Train	-
john_ford	chiang_kai-shek	person	NEG	Train	-
john_ford	film_producer	person	POS	Train	-
john_foster_dulles	diplomat	person	POS	Train	-
john_foster_dulles	thomas_nast	person	NEG	Train	-
john_galsworthy	ernest_hemingway	person	NEG	Train	-
john_galsworthy	writer	person	POS	Train	-
john_glenn	astronaut	person	POS	Train	-
john_glenn	damon_runyon	person	NEG	Train	-
john_greenleaf_whittier	frank_harris	person	NEG	Train	-
john_greenleaf_whittier	poet	person	POS	Train	-
john_hasbrouck_van_vleck	physicist	person	POS	Train	-
john_hasbrouck_van_vleck	william_morris	person	NEG	Train	-
john_henry	fictional_character	person	POS	Train	-
john_henry	walter_lippmann	person	NEG	Train	-
john_herschel	astronomer	person	POS	Train	-
john_herschel	william_congreve	person	NEG	Train	-
john_hope_franklin	historian	person	POS	Train	-
john_hope_franklin	marcel_duchamp	person	NEG	Train	-
john_huston	film_producer	person	POS	Test	28
john_huston	gibbs	person	NEG	Test	28
john_irving	ambrose	person	NEG	Train	-
john_irving	writer	person	POS	Train	-
john_james_audubon	artist	person	POS	Train	-
john_james_audubon	skinner	person	NEG	Train	-
john_jay	chief_justice	person	POS	Dev	10
john_jay	diplomat	person	POS	Dev	24
john_jay	gunter_grass	person	NEG	Dev	10
john_jay	peter_lorre	person	NEG	Dev	24
john_keats	poet	person	POS	Train	-
john_keats	sir_lancelot	person	NEG	Train	-
john_kenneth_galbraith	diplomat	person	POS	Train	-
john_kenneth_galbraith	economist	person	POS	Train	-
john_kenneth_galbraith	isaac_stern	person	NEG	Train	-
john_kenneth_galbraith	john_rutledge	person	NEG	Train	-
john_knox	historian	person	POS	Train	-
john_knox	talbot	person	NEG	Train	-
john_lennon	jerry_lee_lewis	person	NEG	Train	-
john_lennon	menachem_begin	person	NEG	Test	64
john_lennon	rock_star	person	POS	Train	-
john_lennon	songwriter	person	POS	Test	64
john_lyly	kurt_waldheim	person	NEG	Train	-
john_lyly	writer	person	POS	Train	-
john_major	jean_genet	person	NEG	Test	67
john_major	statesman	person	POS	Test	67
john_marshall	chief_justice	person	POS	Train	-
john_marshall	jesus_christ	person	NEG	Train	-
john_marshall	john_bardeen	person	NEG	Train	-
john_marshall	jurist	person	POS	Train	-
john_masefield	poet	person	POS	Train	-
john_masefield	saul_bellow	person	NEG	Train	-
john_maynard_keynes	economist	person	POS	Test	25
john_maynard_keynes	oceanus	person	NEG	Test	25
john_mccormick	talbot	person	NEG	Train	-
john_mccormick	tenor	person	POS	Train	-
john_milton	poet	person	POS	Train	-
john_milton	william_ewart_gladstone	person	NEG	Train	-
john_napier	mathematician	person	POS	Dev	39
john_napier	seneca	person	NEG	Dev	39
john_osborne	evelyn_waugh	person	NEG	Train	-
john_osborne	playwright	person	POS	Train	-
john_philip_sousa	composer	person	POS	Train	-
john_philip_sousa	reuben	person	NEG	Train	-
john_quincy_adams	morse	person	NEG	Train	-
john_quincy_adams	president_of_the_united_states	person	POS	Train	-
john_reed	billy_wilder	person	NEG	Dev	35
john_reed	journalist	person	POS	Dev	35
john_rutledge	chief_justice	person	POS	Train	-
john_rutledge	james_fenimore_cooper	person	NEG	Train	-
john_singer_sargent	painter	person	POS	Train	-
john_singer_sargent	yerkes	person	NEG	Train	-
john_singleton_copley	lucius_domitius_ahenobarbus	person	NEG	Train	-
john_singleton_copley	painter	person	POS	Train	-
john_steinbeck	amedeo_avogadro	person	NEG	Train	-
john_steinbeck	writer	person	POS	Train	-
john_stuart_mill	economist	person	POS	Train	-
john_stuart_mill	grey	person	NEG	Train	-
john_the_baptist	saint	person	POS	Train	-
john_the_baptist	william_crookes	person	NEG	Train	-
john_the_evangelist	agonist	person	NEG	Train	-
john_the_evangelist	apostle	person	POS	Dev	2
john_the_evangelist	emily_bronte	person	NEG	Dev	2
john_the_evangelist	evangelist	person	POS	Train	-
john_the_evangelist	saint	person	POS	Test	61
john_the_evangelist	turner	person	NEG	Test	61
john_trumbull	painter	person	POS	Train	-
john_trumbull	poet	person	POS	Train	-
john_trumbull	scipio_africanus	person	NEG	Train	-
john_trumbull	yehudi_menuhin	person	NEG	Train	-
john_tyler	ivan_turgenev	person	NEG	Train	-
john_tyler	president_of_the_united_states	person	POS	Train	-
john_tyndall	gregory	person	NEG	Dev	45
john_tyndall	physicist	person	POS	Dev	45
john_updike	arthur_honegger	person	NEG	Train	-
john_updike	writer	person	POS	Train	-
john_vanbrugh	architect	person	POS	Train	-
john_vanbrugh	johns_hopkins	person	NEG	Train	-
john_von_neumann	mathematician	person	POS	Test	41
john_von_neumann	pedro_calderon_de_la_barca	person	NEG	Test	41
john_wain	mary_mccarthy	person	NEG	Train	-
john_wain	writer	person	POS	Train	-
john_wayne	actor	person	POS	Train	-
john_wayne	earl_warren	person	NEG	Train	-
john_webster	playwright	person	POS	Train	-
john_webster	saint_james	person	NEG	Train	-
john_wilkes	crusader	person	POS	Train	-
john_wilkes	john_rutledge	person	NEG	Train	-
john_wilkes_booth	actor	person	POS	Train	-
john_wilkes_booth	mark_anthony	person	NEG	Train	-
john_william_strutt	physicist	person	POS	Train	-
john_william_strutt	rumpelstiltskin	person	NEG	Train	-
johns_hopkins	financier	person	POS	Train	-
johns_hopkins	george_washington_bridge	artifact	NEG	Train	-
johns_hopkins	honore_daumier	person	NEG	Train	-
johns_hopkins	university	artifact	POS	Train	-
johnson_city	aquila	location	NEG	Train	-
johnson_city	town	location	POS	Train	-
jonah	edward_calvin_kendall	person	NEG	Test	53
jonah	prophet	person	POS	Test	53
jonesboro	bam	location	NEG	Dev	73
jonesboro	town	location	POS	Dev	73
jons_jakob_berzelius	chemist	person	POS	Train	-
jons_jakob_berzelius	edward_gibbon	person	NEG	Train	-
joppa	city	location	POS	Train	-
joppa	gloucester	location	NEG	Train	-
joppa	port	location	POS	Train	-
joppa	vidalia	location	NEG	Train	-
jordan	limpopo	object	NEG	Train	-
jordan	river	object	POS	Train	-
jordan_river	liaodong_peninsula	object	NEG	Train	-
jordan_river	river	object	POS	Train	-
jorge_luis_borges	archibald_macleish	person	NEG	Dev	81
jorge_luis_borges	writer	person	POS	Dev	81
josef_hoffmann	architect	person	POS	Train	-
josef_hoffmann	hart	person	NEG	Train	-
josef_von_sternberg	film_producer	person	POS	Test	28
josef_von_sternberg	william_jennings_bryan	person	NEG	Test	28
joseph	john_burgoyne	person	NEG	Dev	43
joseph	patriarch	person	POS	Dev	43
joseph_black	chemist	person	POS	Train	-
joseph_black	frederick_sanger	person	NEG	Train	-
joseph_conrad	astor	person	NEG	Train	-
joseph_conrad	writer	person	POS	Train	-
joseph_goebbels	leo_esaki	person	NEG	Train	-
joseph_goebbels	nazi	person	POS	Train	-
joseph_haydn	composer	person	POS	Train	-
joseph_haydn	dick_fosbury	person	NEG	Train	-
joseph_heller	indira_gandhi	person	NEG	Train	-
joseph_heller	writer	person	POS	Train	-
joseph_henry	gauss	person	NEG	Train	-
joseph_henry	physicist	person	POS	Train	-
joseph_hooker	general	person	POS	Train	-
joseph_hooker	vidal	person	NEG	Train	-
joseph_joachim	composer	person	POS	Train	-
joseph_joachim	fiddler	person	POS	Test	27
joseph_joachim	roebling	person	NEG	Train	-
joseph_joachim	walter_mitty	person	NEG	Test	27
joseph_lister	artaxerxes	person	NEG	Train	-
joseph_lister	surgeon	person	POS	Train	-
joseph_louis_gay-lussac	chemist	person	POS	Train	-
joseph_louis_gay-lussac	herman_melville	person	NEG	Train	-
joseph_louis_gay-lussac	jack_lemmon	person	NEG	Train	-
joseph_louis_gay-lussac	physicist	person	POS	Train	-
joseph_marie_jacquard	inventor	person	POS	Train	-
joseph_marie_jacquard	polyhymnia	person	NEG	Train	-
joseph_mccarthy	modigliani	person	NEG	Train	-
joseph_mccarthy	politician	person	POS	Train	-
joseph_paxton	architect	person	POS	Train	-
joseph_paxton	gilbert	person	NEG	Train	-
joseph_schumpeter	economist	person	POS	Dev	26
joseph_schumpeter	simon_kuznets	person	NEG	Dev	26
josephus	general	person	POS	Train	-
josephus	george_boole	person	NEG	Train	-
josephus	historian	person	POS	Train	-
josephus	william_of_wykeham	person	NEG	Train	-
juan_ramon_jimenez	hermann_hesse	person	NEG	Train	-
juan_ramon_jimenez	poet	person	POS	Train	-
judah	patriarch	person	POS	Train	-
judah	scott	person	NEG	Train	-
judas_iscariot	apostle	person	POS	Test	2
judas_iscariot	robert_gray	person	NEG	Test	2
judith_jamison	choreographer	person	POS	Train	-
judith_jamison	mother_teresa	person	NEG	Train	-
jules_de_goncourt	charles_lindbergh	person	NEG	Train	-
jules_de_goncourt	writer	person	POS	Train	-
jules_verne	bertolt_brecht	person	NEG	Train	-
jules_verne	writer	person	POS	Train	-
julian_the_apostate	neil_simon	person	NEG	Train	-
julian_the_apostate	roman_emperor	person	POS	Train	-
juneau	lion	location	NEG	Train	-
juneau	state_capital	location	POS	Train	-
junipero_serra	jimmy_doolittle	person	NEG	Train	-
junipero_serra	missionary	person	POS	Train	-
justinian_i	amerigo_vespucci	person	NEG	Train	-
justinian_i	emperor	person	POS	Train	-
jutland	brindisi	location	NEG	Train	-
jutland	peninsula	location	POS	Train	-
jylland	owensboro	location	NEG	Train	-
jylland	peninsula	location	POS	Train	-
kahlil_gibran	rice	person	NEG	Train	-
kahlil_gibran	writer	person	POS	Train	-
kahoolawe	guadeloupe	location	NEG	Train	-
kahoolawe	island	location	POS	Train	-
kalahari_desert	desert	location	POS	Train	-
kalahari_desert	knoxville	location	NEG	Train	-
kalimantan	aries	location	NEG	Train	-
kalimantan	island	location	POS	Train	-
kalimantan	state	location	POS	Train	-
kalimantan	windy_city	location	NEG	Train	-
kaluga	city	location	POS	Dev	14
kaluga	flint	location	NEG	Dev	14
kamchatka_peninsula	peninsula	location	POS	Train	-
kamchatka_peninsula	trinidad	location	NEG	Train	-
kamehameha_i	jacques_monod	person	NEG	Train	-
kamehameha_i	king	person	POS	Train	-
kan_river	river	object	POS	Train	-
kan_river	sterope	object	NEG	Train	-
kananga	city	location	POS	Train	-
kananga	solomon_islands	location	NEG	Train	-
kanawha_river	mensa	object	NEG	Train	-
kanawha_river	river	object	POS	Train	-
kandahar	city	location	POS	Train	-
kandahar	zaria	location	NEG	Train	-
kandy	chartres	location	NEG	Train	-
kandy	city	location	POS	Train	-
kansas_city	city	location	POS	Dev	14
kansas_city	sheffield	location	NEG	Dev	14
kansas_river	river	object	POS	Train	-
kansas_river	southern_cross	object	NEG	Train	-
kara_sea	sea	object	POS	Test	63
kara_sea	tiber	object	NEG	Test	63
karachi	city	location	POS	Train	-
karachi	zaria	location	NEG	Train	-
karakoram	cumberland_mountains	object	NEG	Train	-
karakoram	range	object	POS	Train	-
karbala	city	location	POS	Train	-
karbala	durban	location	NEG	Train	-
karel_capek	playwright	person	POS	Train	-
karel_capek	seth	person	NEG	Train	-
karel_capek	white	person	NEG	Train	-
karel_capek	writer	person	POS	Train	-
karelian_isthmus	antarctica	object	NEG	Train	-
karelian_isthmus	isthmus	object	POS	Train	-
karl_marx	casey_jones	person	NEG	Train	-
karl_marx	economist	person	POS	Train	-
karl_marx	revolutionary	person	POS	Train	-
karl_marx	sayers	person	NEG	Train	-
karl_wernicke	neurologist	person	POS	Train	-
karl_wernicke	william_morris	person	NEG	Train	-
karnataka	arabian_desert	location	NEG	Test	65
karnataka	state	location	POS	Test	65
kasai_river	north_america	object	NEG	Test	57
kasai_river	river	object	POS	Test	57
kate_chopin	charles_dudley_warner	person	NEG	Train	-
kate_chopin	writer	person	POS	Train	-
katherine_anne_porter	andrew_johnson	person	NEG	Train	-
katherine_anne_porter	writer	person	POS	Train	-
katowice	city	location	POS	Train	-
katowice	sao_jose_dos_campos	location	NEG	Train	-
katsina	city	location	POS	Train	-
katsina	santa_maria_de_belem	location	NEG	Train	-
kauai	island	location	POS	Train	-
kauai	peoria	location	NEG	Train	-
kaufman	max_planck	person	NEG	Test	46
kaufman	playwright	person	POS	Test	46
kaunas	city	location	POS	Train	-
kaunas	morgan_city	location	NEG	Train	-
kay_boyle	gene_kelly	person	NEG	Test	81
kay_boyle	writer	person	POS	Test	81
kazan	city	location	POS	Train	-
kazan	jeddah	location	NEG	Train	-
kazimir_malevich	nancy_mitford	person	NEG	Train	-
kazimir_malevich	painter	person	POS	Train	-
ken_kesey	basil_of_caesarea	person	NEG	Train	-
ken_kesey	writer	person	POS	Train	-
ken_russell	film_producer	person	POS	Train	-
ken_russell	page	person	NEG	Train	-
kenai_fjords_national_park	national_park	location	POS	Train	-
kenai_fjords_national_park	yorktown	location	NEG	Train	-
kennelly-heaviside_layer	lexington	location	NEG	Train	-
kennelly-heaviside_layer	region	location	POS	Train	-
kenneth_clark	philip_ii_of_macedon	person	NEG	Train	-
